ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2015,2015,0,Total,113073,17169.0,"Census Tract 5218.02, Nassau County, NY",14000US36059521802,36059521802,LI
2015,2015,0,Total,136042,23321.0,"Census Tract 3014, Nassau County, NY",14000US36059301400,36059301400,LI
2015,2015,0,Total,134309,16385.0,"Census Tract 5181, Nassau County, NY",14000US36059518100,36059518100,LI
2015,2015,0,Total,108333,19671.0,"Census Tract 5176, Nassau County, NY",14000US36059517600,36059517600,LI
2015,2015,0,Total,80718,18305.0,"Census Tract 3013, Nassau County, NY",14000US36059301300,36059301300,LI
2015,2015,0,Total,126563,19061.0,"Census Tract 3012, Nassau County, NY",14000US36059301200,36059301200,LI
2015,2015,0,Total,220208,19195.0,"Census Tract 5177.01, Nassau County, NY",14000US36059517701,36059517701,LI
2015,2015,0,Total,106196,22201.0,"Census Tract 3011.02, Nassau County, NY",14000US36059301102,36059301102,LI
2015,2015,0,Total,125313,20719.0,"Census Tract 5219.02, Nassau County, NY",14000US36059521902,36059521902,LI
2015,2015,0,Total,83253,15405.999999999998,"Census Tract 3011.01, Nassau County, NY",14000US36059301101,36059301101,LI
2015,2015,0,Total,225208,46693.0,"Census Tract 5177.05, Nassau County, NY",14000US36059517705,36059517705,LI
2015,2015,0,Total,151759,15609.000000000002,"Census Tract 3010, Nassau County, NY",14000US36059301000,36059301000,LI
2015,2015,0,Total,134856,28559.0,"Census Tract 3009, Nassau County, NY",14000US36059300900,36059300900,LI
2015,2015,0,Total,105078,16018.000000000002,"Census Tract 3008, Nassau County, NY",14000US36059300800,36059300800,LI
2015,2015,0,Total,143000,16608.0,"Census Tract 5178.01, Nassau County, NY",14000US36059517801,36059517801,LI
2015,2015,0,Total,75501,6392.0,"Census Tract 5220, Nassau County, NY",14000US36059522000,36059522000,LI
2015,2015,0,Total,67128,18512.0,"Census Tract 3007, Nassau County, NY",14000US36059300700,36059300700,LI
2015,2015,0,Total,91453,4665.0,"Census Tract 5180, Nassau County, NY",14000US36059518000,36059518000,LI
2015,2015,0,Total,85536,15359.0,"Census Tract 5178.02, Nassau County, NY",14000US36059517802,36059517802,LI
2015,2015,0,Total,122083,15319.0,"Census Tract 3006, Nassau County, NY",14000US36059300600,36059300600,LI
2015,2015,0,Total,117361,17303.0,"Census Tract 3005, Nassau County, NY",14000US36059300500,36059300500,LI
2015,2015,0,Total,106136,23637.0,"Census Tract 5179.01, Nassau County, NY",14000US36059517901,36059517901,LI
2015,2015,0,Total,98487,13087.0,"Census Tract 3004, Nassau County, NY",14000US36059300400,36059300400,LI
2015,2015,0,Total,124592,8178.0,"Census Tract 5227, Nassau County, NY",14000US36059522700,36059522700,LI
2015,2015,0,Total,76042,9387.0,"Census Tract 3003, Nassau County, NY",14000US36059300300,36059300300,LI
2015,2015,0,Total,102074,12487.0,"Census Tract 5179.02, Nassau County, NY",14000US36059517902,36059517902,LI
2015,2015,0,Total,95172,12930.0,"Census Tract 4090, Nassau County, NY",14000US36059409000,36059409000,LI
2015,2015,0,Total,94492,26938.0,"Census Tract 1803, Suffolk County, NY",14000US36103180300,36103180300,LI
2015,2015,0,Total,202292,34700.0,"Census Tract 1101.01, Suffolk County, NY",14000US36103110101,36103110101,LI
2015,2015,0,Total,103828,11483.0,"Census Tract 1470.03, Suffolk County, NY",14000US36103147003,36103147003,LI
2015,2015,0,Total,106354,16006.0,"Census Tract 1246.01, Suffolk County, NY",14000US36103124601,36103124601,LI
2015,2015,0,Total,123214,29181.0,"Census Tract 1122.10, Suffolk County, NY",14000US36103112210,36103112210,LI
2015,2015,0,Total,87976,9173.0,"Census Tract 1458.04, Suffolk County, NY",14000US36103145804,36103145804,LI
2015,2015,0,Total,123125,34895.0,"Census Tract 1470.04, Suffolk County, NY",14000US36103147004,36103147004,LI
2015,2015,0,Total,64250,17258.0,"Census Tract 1238.02, Suffolk County, NY",14000US36103123802,36103123802,LI
2015,2015,0,Total,80182,32751.0,"Census Tract 1907.05, Suffolk County, NY",14000US36103190705,36103190705,LI
2015,2015,0,Total,86176,9582.0,"Census Tract 1594.11, Suffolk County, NY",14000US36103159411,36103159411,LI
2015,2015,0,Total,122692,15953.000000000002,"Census Tract 1471, Suffolk County, NY",14000US36103147100,36103147100,LI
2015,2015,0,Total,79219,13795.000000000002,"Census Tract 1229.02, Suffolk County, NY",14000US36103122902,36103122902,LI
2015,2015,0,Total,110417,15784.000000000002,"Census Tract 1697.01, Suffolk County, NY",14000US36103169701,36103169701,LI
2015,2015,0,Total,54707,13198.0,"Census Tract 1472, Suffolk County, NY",14000US36103147200,36103147200,LI
2015,2015,0,Total,84486,17627.0,"Census Tract 1458.05, Suffolk County, NY",14000US36103145805,36103145805,LI
2015,2015,0,Total,129844,24006.0,"Census Tract 1122.06, Suffolk County, NY",14000US36103112206,36103112206,LI
2015,2015,0,Total,59771,12069.0,"Census Tract 1234.02, Suffolk County, NY",14000US36103123402,36103123402,LI
2015,2015,0,Total,65246,8936.0,"Census Tract 1473, Suffolk County, NY",14000US36103147300,36103147300,LI
2015,2015,0,Total,122917,10328.0,"Census Tract 1351.04, Suffolk County, NY",14000US36103135104,36103135104,LI
2015,2015,0,Total,95158,7405.0,"Census Tract 1458.07, Suffolk County, NY",14000US36103145807,36103145807,LI
2015,2015,0,Total,71038,7921.0,"Census Tract 1243, Suffolk County, NY",14000US36103124300,36103124300,LI
2015,2015,0,Total,81346,7857.000000000001,"Census Tract 1474.01, Suffolk County, NY",14000US36103147401,36103147401,LI
2015,2015,0,Total,78173,15781.0,"Census Tract 1229.01, Suffolk County, NY",14000US36103122901,36103122901,LI
2015,2015,0,Total,122151,7386.000000000001,"Census Tract 1122.04, Suffolk County, NY",14000US36103112204,36103112204,LI
2015,2015,0,Total,110500,18050.0,"Census Tract 1594.10, Suffolk County, NY",14000US36103159410,36103159410,LI
2015,2015,0,Total,141477,32994.0,"Census Tract 1474.02, Suffolk County, NY",14000US36103147402,36103147402,LI
2015,2015,0,Total,66042,23886.0,"Census Tract 1904.03, Suffolk County, NY",14000US36103190403,36103190403,LI
2015,2015,0,Total,76379,12216.0,"Census Tract 1458.08, Suffolk County, NY",14000US36103145808,36103145808,LI
2015,2015,0,Total,113115,17523.0,"Census Tract 1475.01, Suffolk County, NY",14000US36103147501,36103147501,LI
2015,2015,0,Total,130057,7893.0,"Census Tract 1349.03, Suffolk County, NY",14000US36103134903,36103134903,LI
2015,2015,0,Total,161406,32938.0,"Census Tract 1121.04, Suffolk County, NY",14000US36103112104,36103112104,LI
2015,2015,0,Total,83026,11664.0,"Census Tract 1228.02, Suffolk County, NY",14000US36103122802,36103122802,LI
2015,2015,0,Total,118344,11492.0,"Census Tract 1475.02, Suffolk County, NY",14000US36103147502,36103147502,LI
2015,2015,0,Total,128017,9735.0,"Census Tract 1352.01, Suffolk County, NY",14000US36103135201,36103135201,LI
2015,2015,0,Total,87841,12645.0,"Census Tract 1121.03, Suffolk County, NY",14000US36103112103,36103112103,LI
2015,2015,0,Total,74464,20933.0,"Census Tract 1459.01, Suffolk County, NY",14000US36103145901,36103145901,LI
2015,2015,0,Total,128214,15764.000000000002,"Census Tract 1475.03, Suffolk County, NY",14000US36103147503,36103147503,LI
2015,2015,0,Total,91750,10093.0,"Census Tract 1241.01, Suffolk County, NY",14000US36103124101,36103124101,LI
2015,2015,0,Total,72347,16456.0,"Census Tract 1907.06, Suffolk County, NY",14000US36103190706,36103190706,LI
2015,2015,0,Total,89750,7333.999999999999,"Census Tract 1594.08, Suffolk County, NY",14000US36103159408,36103159408,LI
2015,2015,0,Total,101912,20555.0,"Census Tract 1476.01, Suffolk County, NY",14000US36103147601,36103147601,LI
2015,2015,0,Total,99441,8108.0,"Census Tract 1905.04, Suffolk County, NY",14000US36103190504,36103190504,LI
2015,2015,0,Total,97020,6339.0,"Census Tract 1596.02, Suffolk County, NY",14000US36103159602,36103159602,LI
2015,2015,0,Total,77031,14963.0,"Census Tract 1476.02, Suffolk County, NY",14000US36103147602,36103147602,LI
2015,2015,0,Total,81066,18298.0,"Census Tract 1459.02, Suffolk County, NY",14000US36103145902,36103145902,LI
2015,2015,0,Total,140179,23213.0,"Census Tract 1121.02, Suffolk County, NY",14000US36103112102,36103112102,LI
2015,2015,0,Total,85521,11942.0,"Census Tract 1240.01, Suffolk County, NY",14000US36103124001,36103124001,LI
2015,2015,0,Total,86875,18327.0,"Census Tract 1477.01, Suffolk County, NY",14000US36103147701,36103147701,LI
2015,2015,0,Total,76703,19736.0,"Census Tract 1699.02, Suffolk County, NY",14000US36103169902,36103169902,LI
2015,2015,0,Total,92948,11283.0,"Census Tract 1459.03, Suffolk County, NY",14000US36103145903,36103145903,LI
2015,2015,0,Total,126111,13018.0,"Census Tract 1352.04, Suffolk County, NY",14000US36103135204,36103135204,LI
2015,2015,0,Total,104330,9988.0,"Census Tract 1477.02, Suffolk County, NY",14000US36103147702,36103147702,LI
2015,2015,0,Total,71875,14441.0,"Census Tract 1228.01, Suffolk County, NY",14000US36103122801,36103122801,LI
2015,2015,0,Total,91625,17231.0,"Census Tract 1120.02, Suffolk County, NY",14000US36103112002,36103112002,LI
2015,2015,0,Total,85411,7615.000000000001,"Census Tract 1594.07, Suffolk County, NY",14000US36103159407,36103159407,LI
2015,2015,0,Total,117212,20767.0,"Census Tract 1478.02, Suffolk County, NY",14000US36103147802,36103147802,LI
2015,2015,0,Total,56212,7059.999999999999,"Census Tract 1701.01, Suffolk County, NY",14000US36103170101,36103170101,LI
2015,2015,0,Total,91439,15237.0,"Census Tract 1460.01, Suffolk County, NY",14000US36103146001,36103146001,LI
2015,2015,0,Total,90893,8298.0,"Census Tract 1478.03, Suffolk County, NY",14000US36103147803,36103147803,LI
2015,2015,0,Total,93041,15774.999999999998,"Census Tract 1234.01, Suffolk County, NY",14000US36103123401,36103123401,LI
2015,2015,0,Total,83208,11675.0,"Census Tract 1120.01, Suffolk County, NY",14000US36103112001,36103112001,LI
2015,2015,0,Total,100855,8696.0,"Census Tract 1352.05, Suffolk County, NY",14000US36103135205,36103135205,LI
2015,2015,0,Total,125521,12476.0,"Census Tract 1478.04, Suffolk County, NY",14000US36103147804,36103147804,LI
2015,2015,0,Total,116604,10074.0,"Census Tract 1349.04, Suffolk County, NY",14000US36103134904,36103134904,LI
2015,2015,0,Total,114141,7017.000000000001,"Census Tract 1119, Suffolk County, NY",14000US36103111900,36103111900,LI
2015,2015,0,Total,67188,17030.0,"Census Tract 1460.02, Suffolk County, NY",14000US36103146002,36103146002,LI
2015,2015,0,Total,61188,13299.0,"Census Tract 1479.01, Suffolk County, NY",14000US36103147901,36103147901,LI
2015,2015,0,Total,95568,13220.0,"Census Tract 1246.02, Suffolk County, NY",14000US36103124602,36103124602,LI
2015,2015,0,Total,83870,15064.0,"Census Tract 1907.07, Suffolk County, NY",14000US36103190707,36103190707,LI
2015,2015,0,Total,75769,10260.0,"Census Tract 1594.06, Suffolk County, NY",14000US36103159406,36103159406,LI
2015,2015,0,Total,107250,39993.0,"Census Tract 1479.02, Suffolk County, NY",14000US36103147902,36103147902,LI
2015,2015,0,Total,92500,14626.0,"Census Tract 1227.07, Suffolk County, NY",14000US36103122707,36103122707,LI
2015,2015,0,Total,92125,10135.0,"Census Tract 1596.01, Suffolk County, NY",14000US36103159601,36103159601,LI
2015,2015,0,Total,150536,19109.0,"Census Tract 1580.01, Suffolk County, NY",14000US36103158001,36103158001,LI
2015,2015,0,Total,71630,5882.0,"Census Tract 1460.03, Suffolk County, NY",14000US36103146003,36103146003,LI
2015,2015,0,Total,109327,11848.0,"Census Tract 1118.04, Suffolk County, NY",14000US36103111804,36103111804,LI
2015,2015,0,Total,81071,11520.0,"Census Tract 1238.01, Suffolk County, NY",14000US36103123801,36103123801,LI
2015,2015,0,Total,169167,22006.0,"Census Tract 1580.02, Suffolk County, NY",14000US36103158002,36103158002,LI
2015,2015,0,Total,104250,10427.0,"Census Tract 1352.08, Suffolk County, NY",14000US36103135208,36103135208,LI
2015,2015,0,Total,87917,18612.0,"Census Tract 1461.02, Suffolk County, NY",14000US36103146102,36103146102,LI
2015,2015,0,Total,100357,15049.0,"Census Tract 1349.06, Suffolk County, NY",14000US36103134906,36103134906,LI
2015,2015,0,Total,115854,9169.0,"Census Tract 1580.06, Suffolk County, NY",14000US36103158006,36103158006,LI
2015,2015,0,Total,84278,11867.0,"Census Tract 1227.06, Suffolk County, NY",14000US36103122706,36103122706,LI
2015,2015,0,Total,136458,23785.0,"Census Tract 1118.03, Suffolk County, NY",14000US36103111803,36103111803,LI
2015,2015,0,Total,47733,6877.999999999999,"Census Tract 1594.04, Suffolk County, NY",14000US36103159404,36103159404,LI
2015,2015,0,Total,142692,74882.0,"Census Tract 1580.07, Suffolk County, NY",14000US36103158007,36103158007,LI
2015,2015,0,Total,56917,20368.0,"Census Tract 1233.02, Suffolk County, NY",14000US36103123302,36103123302,LI
2015,2015,0,Total,117000,28508.0,"Census Tract 1461.03, Suffolk County, NY",14000US36103146103,36103146103,LI
2015,2015,0,Total,130774,13926.0,"Census Tract 1580.09, Suffolk County, NY",14000US36103158009,36103158009,LI
2015,2015,0,Total,81154,13123.0,"Census Tract 1242, Suffolk County, NY",14000US36103124200,36103124200,LI
2015,2015,0,Total,105833,21055.0,"Census Tract 1118.02, Suffolk County, NY",14000US36103111802,36103111802,LI
2015,2015,0,Total,75556,21328.0,"Census Tract 1227.05, Suffolk County, NY",14000US36103122705,36103122705,LI
2015,2015,0,Total,148618,29545.0,"Census Tract 1580.10, Suffolk County, NY",14000US36103158010,36103158010,LI
2015,2015,0,Total,106447,18854.0,"Census Tract 1352.09, Suffolk County, NY",14000US36103135209,36103135209,LI
2015,2015,0,Total,110405,17352.0,"Census Tract 1118.01, Suffolk County, NY",14000US36103111801,36103111801,LI
2015,2015,0,Total,67007,9267.0,"Census Tract 1461.05, Suffolk County, NY",14000US36103146105,36103146105,LI
2015,2015,0,Total,102348,9839.0,"Census Tract 1580.11, Suffolk County, NY",14000US36103158011,36103158011,LI
2015,2015,0,Total,57318,7903.0,"Census Tract 1904.01, Suffolk County, NY",14000US36103190401,36103190401,LI
2015,2015,0,Total,112321,31353.0,"Census Tract 1907.08, Suffolk County, NY",14000US36103190708,36103190708,LI
2015,2015,0,Total,82500,12131.0,"Census Tract 1593, Suffolk County, NY",14000US36103159300,36103159300,LI
2015,2015,0,Total,87746,9319.0,"Census Tract 1581.02, Suffolk County, NY",14000US36103158102,36103158102,LI
2015,2015,0,Total,89390,17369.0,"Census Tract 1906.01, Suffolk County, NY",14000US36103190601,36103190601,LI
2015,2015,0,Total,61811,18687.0,"Census Tract 1595.12, Suffolk County, NY",14000US36103159512,36103159512,LI
2015,2015,0,Total,88182,20741.0,"Census Tract 1581.03, Suffolk County, NY",14000US36103158103,36103158103,LI
2015,2015,0,Total,85026,16562.0,"Census Tract 1461.06, Suffolk County, NY",14000US36103146106,36103146106,LI
2015,2015,0,Total,126106,17606.0,"Census Tract 1117.04, Suffolk County, NY",14000US36103111704,36103111704,LI
2015,2015,0,Total,62821,12383.0,"Census Tract 1237.02, Suffolk County, NY",14000US36103123702,36103123702,LI
2015,2015,0,Total,92432,10545.0,"Census Tract 1581.04, Suffolk County, NY",14000US36103158104,36103158104,LI
2015,2015,0,Total,52852,23104.0,"Census Tract 1699.01, Suffolk County, NY",14000US36103169901,36103169901,LI
2015,2015,0,Total,52412,9033.0,"Census Tract 1462.01, Suffolk County, NY",14000US36103146201,36103146201,LI
2015,2015,0,Total,100912,22958.0,"Census Tract 1353.01, Suffolk County, NY",14000US36103135301,36103135301,LI
2015,2015,0,Total,101250,8350.0,"Census Tract 1581.07, Suffolk County, NY",14000US36103158107,36103158107,LI
2015,2015,0,Total,81250,24437.0,"Census Tract 1227.04, Suffolk County, NY",14000US36103122704,36103122704,LI
2015,2015,0,Total,84750,19575.0,"Census Tract 1117.03, Suffolk County, NY",14000US36103111703,36103111703,LI
2015,2015,0,Total,74948,12608.0,"Census Tract 1592.04, Suffolk County, NY",14000US36103159204,36103159204,LI
2015,2015,0,Total,106776,12183.0,"Census Tract 1581.08, Suffolk County, NY",14000US36103158108,36103158108,LI
2015,2015,0,Total,108849,10733.0,"Census Tract 1349.07, Suffolk County, NY",14000US36103134907,36103134907,LI
2015,2015,0,Total,71417,22284.0,"Census Tract 1462.02, Suffolk County, NY",14000US36103146202,36103146202,LI
2015,2015,0,Total,100019,10719.0,"Census Tract 1581.10, Suffolk County, NY",14000US36103158110,36103158110,LI
2015,2015,0,Total,67041,12921.0,"Census Tract 1233.01, Suffolk County, NY",14000US36103123301,36103123301,LI
2015,2015,0,Total,75729,24988.0,"Census Tract 1117.01, Suffolk County, NY",14000US36103111701,36103111701,LI
2015,2015,0,Total,107878,13470.0,"Census Tract 1353.03, Suffolk County, NY",14000US36103135303,36103135303,LI
2015,2015,0,Total,94743,7378.0,"Census Tract 1581.11, Suffolk County, NY",14000US36103158111,36103158111,LI
2015,2015,0,Total,106050,8388.0,"Census Tract 1244.02, Suffolk County, NY",14000US36103124402,36103124402,LI
2015,2015,0,Total,93958,18795.0,"Census Tract 1116.02, Suffolk County, NY",14000US36103111602,36103111602,LI
2015,2015,0,Total,54970,13089.0,"Census Tract 1462.03, Suffolk County, NY",14000US36103146203,36103146203,LI
2015,2015,0,Total,86947,3946.0000000000014,"Census Tract 1581.12, Suffolk County, NY",14000US36103158112,36103158112,LI
2015,2015,0,Total,81442,9953.0,"Census Tract 1904.02, Suffolk County, NY",14000US36103190402,36103190402,LI
2015,2015,0,Total,96250,22125.0,"Census Tract 1908, Suffolk County, NY",14000US36103190800,36103190800,LI
2015,2015,0,Total,92734,16718.0,"Census Tract 1592.03, Suffolk County, NY",14000US36103159203,36103159203,LI
2015,2015,0,Total,110212,11585.0,"Census Tract 1581.14, Suffolk County, NY",14000US36103158114,36103158114,LI
2015,2015,0,Total,92014,4790.0,"Census Tract 1226.03, Suffolk County, NY",14000US36103122603,36103122603,LI
2015,2015,0,Total,76359,9017.0,"Census Tract 1595.11, Suffolk County, NY",14000US36103159511,36103159511,LI
2015,2015,0,Total,91000,22060.0,"Census Tract 1581.15, Suffolk County, NY",14000US36103158115,36103158115,LI
2015,2015,0,Total,73438,14305.0,"Census Tract 1462.04, Suffolk County, NY",14000US36103146204,36103146204,LI
2015,2015,0,Total,93281,15619.999999999998,"Census Tract 1116.01, Suffolk County, NY",14000US36103111601,36103111601,LI
