Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
897,36047074000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1079,-0.021222239,0.018782837,-0.23499244,-0.027694207000000002,Moderate,Moderate,Very Low,Very Low,42,49,12,18,Low,Low,Low,Low,39,24,22,24,Low,Low,Very Low,Low,35,24,20,23,2015,2015,0,Total,60170,14612.999999999998,"Census Tract 740, Kings County, NY",14000US36047074000,36047074000,NYC
898,36047074200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,888,-0.015873274,0.040603101,-0.10174903,-0.009275226999999999,Moderate,High,Low,Low,45,71,27,35,Moderate,Moderate,Low,Low,42,55,38,40,Low,Moderate,Low,Low,37,52,37,39,2015,2015,0,Total,75952,9676.0,"Census Tract 742, Kings County, NY",14000US36047074200,36047074200,NYC
899,36047074400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1025,0.026475275,0.044839736,0.10814596,0.020283367,High,High,High,High,68,76,67,69,High,High,High,High,63,61,71,69,Moderate,Moderate,High,High,54,58,68,64,2015,2015,0,Total,102125,38059.0,"Census Tract 744, Kings County, NY",14000US36047074400,36047074400,NYC
900,36047074600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,814,0.04073222,0.049049102000000004,0.020690916,0.012130122,High,High,Moderate,Moderate,74,79,49,60,High,High,Moderate,High,69,68,56,61,Moderate,High,Moderate,Moderate,60,64,54,56,2015,2015,0,Total,82188,36693.0,"Census Tract 746, Kings County, NY",14000US36047074600,36047074600,NYC
901,36047074800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,544,0.033007893999999996,0.028514924,0.05992901,0.013657421999999999,High,Moderate,Moderate,High,71,59,57,61,High,Low,High,High,66,37,63,63,Moderate,Low,Moderate,Moderate,57,36,60,58,2015,2015,0,Total,61667,18204.0,"Census Tract 748, Kings County, NY",14000US36047074800,36047074800,NYC
902,36047075000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,875,-0.015789669,0.026525833,-0.021678966,-0.0014459610000000002,Moderate,Moderate,Moderate,Moderate,45,57,41,43,Moderate,Low,Moderate,Moderate,42,34,50,47,Low,Low,Moderate,Moderate,37,34,48,46,2015,2015,0,Total,52774,8975.0,"Census Tract 750, Kings County, NY",14000US36047075000,36047075000,NYC
903,36047075200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,240,-0.006259300000000001,0.038884286000000004,0.24750686,0.032248411,Moderate,High,Very High,Very High,51,70,93,82,Moderate,Moderate,Very High,Very High,46,53,95,81,Moderate,Moderate,Very High,High,41,50,95,76,2015,2015,0,Total,111429,29585.0,"Census Tract 752, Kings County, NY",14000US36047075200,36047075200,NYC
904,36047075400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,426,0.026621759,0.052163232000000004,0.073136143,0.017004658,High,Very High,Moderate,High,68,82,59,65,High,High,High,High,63,72,65,66,Moderate,High,High,High,54,69,62,61,2015,2015,0,Total,86389,38428.0,"Census Tract 754, Kings County, NY",14000US36047075400,36047075400,NYC
905,36047075600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,662,0.030336868,0.04356892,0.050221695999999996,0.013834296999999999,High,High,Moderate,High,69,74,55,62,High,Moderate,High,High,65,59,61,63,Moderate,Moderate,Moderate,Moderate,56,56,58,58,2015,2015,0,Total,62935,13376.0,"Census Tract 756, Kings County, NY",14000US36047075600,36047075600,NYC
906,36047075800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,296,0.030670591,0.03577916,-0.08297804,-0.002458422,High,High,Low,Moderate,70,66,30,42,High,Moderate,Moderate,Moderate,65,48,41,46,Moderate,Moderate,Low,Moderate,56,46,40,45,2015,2015,0,Total,84044,17306.0,"Census Tract 758, Kings County, NY",14000US36047075800,36047075800,NYC
907,36047076000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1047,0.025725333,0.043905890999999996,-0.12415925,-0.006932761999999999,High,High,Low,Low,67,75,24,37,High,Moderate,Low,Moderate,63,60,34,42,Moderate,Moderate,Low,Low,54,57,34,40,2015,2015,0,Total,41364,14102.0,"Census Tract 760, Kings County, NY",14000US36047076000,36047076000,NYC
908,36047076200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1492,-0.043233477,0.01563227,-0.23864527,-0.030887993,Low,Moderate,Very Low,Very Low,29,46,11,16,Low,Very Low,Low,Low,28,20,22,22,Low,Very Low,Very Low,Low,28,20,20,21,2015,2015,0,Total,46667,10010.0,"Census Tract 762, Kings County, NY",14000US36047076200,36047076200,NYC
909,36047076400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,871,-0.03954852,0.022690991,-0.13772903,-0.017985675,Low,Moderate,Low,Low,31,53,22,26,Low,Low,Low,Low,29,29,33,31,Low,Low,Low,Low,29,28,32,31,2015,2015,0,Total,47364,7657.0,"Census Tract 764, Kings County, NY",14000US36047076400,36047076400,NYC
910,36047076600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,572,-0.04045653,0.031949878,-0.14543462,-0.017997578,Low,High,Low,Low,30,62,21,26,Low,Moderate,Low,Low,29,42,32,31,Low,Low,Low,Low,29,40,31,31,2015,2015,0,Total,59926,11358.0,"Census Tract 766, Kings County, NY",14000US36047076600,36047076600,NYC
911,36047076800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,785,-0.001793125,0.026086783,-0.056834415,-0.004036399,Moderate,Moderate,Low,Low,53,56,34,40,Moderate,Low,Moderate,Moderate,49,33,44,44,Moderate,Low,Moderate,Moderate,42,33,43,43,2015,2015,0,Total,44858,8634.0,"Census Tract 768, Kings County, NY",14000US36047076800,36047076800,NYC
912,36047077000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,893,-0.09326384199999999,0.011510746,-0.1928356,-0.031526711,Very Low,Moderate,Very Low,Very Low,8,42,16,15,Very Low,Very Low,Low,Low,10,17,26,22,Very Low,Very Low,Low,Low,11,17,25,21,2015,2015,0,Total,54732,12083.0,"Census Tract 770, Kings County, NY",14000US36047077000,36047077000,NYC
913,36047077200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,764,-0.080251634,0.049693044000000006,-0.020651711,-0.005987917,Very Low,High,Moderate,Low,12,80,41,38,Very Low,High,Moderate,Moderate,14,69,50,42,Very Low,High,Moderate,Moderate,15,65,48,41,2015,2015,0,Total,61117,8672.0,"Census Tract 772, Kings County, NY",14000US36047077200,36047077200,NYC
914,36047077400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,941,-0.075326458,0.050854425999999994,-0.17343423,-0.023099462,Very Low,Very High,Very Low,Low,14,81,18,21,Very Low,High,Low,Low,16,71,28,27,Very Low,High,Low,Low,16,67,27,27,2015,2015,0,Total,49125,13924.999999999998,"Census Tract 774, Kings County, NY",14000US36047077400,36047077400,NYC
915,36047077600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,711,-0.10370465,0.026479528999999998,-0.090510026,-0.019180389,Very Low,Moderate,Low,Low,6,57,29,25,Very Low,Low,Low,Low,7,34,39,30,Very Low,Low,Low,Low,7,33,38,30,2015,2015,0,Total,62529,10325.0,"Census Tract 776, Kings County, NY",14000US36047077600,36047077600,NYC
916,36047078000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,407,-0.1159286,0.03819548,-0.053015355,-0.014921835,Very Low,High,Low,Low,4,69,35,29,Very Low,Moderate,Moderate,Low,4,51,45,34,Very Low,Moderate,Moderate,Low,4,49,43,34,2015,2015,0,Total,81299,8096.0,"Census Tract 780, Kings County, NY",14000US36047078000,36047078000,NYC
917,36047078200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1216,-0.1079392,0.027847938,-0.31475827,-0.045599180999999996,Very Low,Moderate,Very Low,Very Low,5,58,7,8,Very Low,Low,Very Low,Very Low,5,36,16,15,Very Low,Low,Very Low,Very Low,5,35,15,14,2015,2015,0,Total,51975,4581.0,"Census Tract 782, Kings County, NY",14000US36047078200,36047078200,NYC
918,36047078400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,447,-0.10695244,-0.005287274000000001,-0.14350764,-0.029087067,Very Low,Low,Low,Very Low,5,28,21,17,Very Low,Very Low,Low,Low,6,9,32,23,Very Low,Very Low,Low,Low,6,9,31,22,2015,2015,0,Total,93176,8858.0,"Census Tract 784, Kings County, NY",14000US36047078400,36047078400,NYC
919,36047078600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1207,-0.10426935,0.02881532,-0.28443328,-0.04156154,Very Low,Moderate,Very Low,Very Low,6,59,8,10,Very Low,Low,Very Low,Very Low,7,37,18,17,Very Low,Low,Very Low,Very Low,7,37,17,15,2015,2015,0,Total,42482,8912.0,"Census Tract 786, Kings County, NY",14000US36047078600,36047078600,NYC
920,36047078800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1032,-0.10703464,0.008098161999999999,-0.33625051,-0.050101765,Very Low,Low,Very Low,Very Low,5,39,6,6,Very Low,Very Low,Very Low,Very Low,6,15,15,12,Very Low,Very Low,Very Low,Very Low,6,15,13,11,2015,2015,0,Total,40188,11673.0,"Census Tract 788, Kings County, NY",14000US36047078800,36047078800,NYC
921,36047079000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1443,-0.09348796300000001,0.006319504,-0.36314338,-0.051922947000000004,Very Low,Low,Very Low,Very Low,8,37,5,6,Very Low,Very Low,Very Low,Very Low,10,14,14,11,Very Low,Very Low,Very Low,Very Low,10,14,12,10,2015,2015,0,Total,47500,13105.0,"Census Tract 790, Kings County, NY",14000US36047079000,36047079000,NYC
922,36047079200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1012,-0.090327658,-0.000402399,-0.45585901,-0.063078322,Very Low,Low,Very Low,Very Low,9,32,2,3,Very Low,Very Low,Very Low,Very Low,11,11,8,7,Very Low,Very Low,Very Low,Very Low,11,11,7,6,2015,2015,0,Total,37295,5402.0,"Census Tract 792, Kings County, NY",14000US36047079200,36047079200,NYC
923,36047079400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,335,-0.067475222,-0.010812513999999999,-0.2223234,-0.03448252,Very Low,Low,Very Low,Very Low,16,24,13,13,Very Low,Very Low,Low,Very Low,19,7,23,20,Very Low,Very Low,Low,Very Low,19,7,22,19,2015,2015,0,Total,45227,14490.0,"Census Tract 794, Kings County, NY",14000US36047079400,36047079400,NYC
924,36047079601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,599,-0.080928124,0.021061962000000004,-0.085350879,-0.016638398000000002,Very Low,Moderate,Low,Low,12,51,30,27,Very Low,Low,Low,Low,14,26,40,32,Very Low,Low,Low,Low,14,26,39,32,2015,2015,0,Total,46450,13001.0,"Census Tract 796.01, Kings County, NY",14000US36047079601,36047079601,NYC
925,36047079602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1036,-0.075399809,-0.001039605,-0.24083611,-0.036473095,Very Low,Low,Very Low,Very Low,13,31,11,12,Very Low,Very Low,Low,Very Low,16,11,22,19,Very Low,Very Low,Very Low,Very Low,16,10,20,18,2015,2015,0,Total,38227,6584.0,"Census Tract 796.02, Kings County, NY",14000US36047079602,36047079602,NYC
926,36047079801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,475,-0.064706892,0.021166174,-0.048008148,-0.010488311,Very Low,Moderate,Low,Low,18,51,36,33,Very Low,Low,Moderate,Low,20,26,46,39,Low,Low,Moderate,Low,21,26,44,38,2015,2015,0,Total,61250,14086.0,"Census Tract 798.01, Kings County, NY",14000US36047079801,36047079801,NYC
927,36047079802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1012,-0.050258264000000004,0.010384818,-0.12506682,-0.019005615,Low,Moderate,Low,Low,25,41,24,25,Low,Very Low,Low,Low,26,16,34,30,Low,Very Low,Low,Low,25,16,33,30,2015,2015,0,Total,53221,9849.0,"Census Tract 798.02, Kings County, NY",14000US36047079802,36047079802,NYC
928,36047080000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,819,-0.06539832799999999,0.016548786,-0.010260168,-0.006663255,Very Low,Moderate,Moderate,Low,17,47,43,37,Very Low,Low,Moderate,Moderate,20,21,51,42,Very Low,Low,Moderate,Moderate,20,21,49,41,2015,2015,0,Total,55833,9584.0,"Census Tract 800, Kings County, NY",14000US36047080000,36047080000,NYC
929,36047080200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,866,-0.08276628700000001,0.026705247999999997,-0.28876612,-0.039913006,Very Low,Moderate,Very Low,Very Low,11,57,8,10,Very Low,Low,Very Low,Very Low,13,34,18,18,Very Low,Low,Very Low,Very Low,14,34,16,16,2015,2015,0,Total,41607,4515.0,"Census Tract 802, Kings County, NY",14000US36047080200,36047080200,NYC
930,36047080400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,510,-0.076821268,-0.004251963,-0.35507953,-0.05026681,Very Low,Low,Very Low,Very Low,13,29,5,6,Very Low,Very Low,Very Low,Very Low,15,10,14,12,Very Low,Very Low,Very Low,Very Low,16,9,13,11,2015,2015,0,Total,31941,4494.0,"Census Tract 804, Kings County, NY",14000US36047080400,36047080400,NYC
931,36047080600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1236,-0.06059631,0.030372477999999998,-0.27320537,-0.035260942,Very Low,High,Very Low,Very Low,19,61,9,13,Low,Low,Very Low,Very Low,22,40,19,20,Low,Low,Very Low,Very Low,22,39,17,18,2015,2015,0,Total,39194,13770.000000000002,"Census Tract 806, Kings County, NY",14000US36047080600,36047080600,NYC
932,36047080800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,78,-0.08471299,0.026471988999999998,-0.72596776,-0.091031134,Very Low,Moderate,Very Low,Very Low,11,57,1,1,Very Low,Low,Very Low,Very Low,12,34,1,1,Very Low,Low,Very Low,Very Low,13,33,1,1,2015,2015,0,Total,9829,2214.0,"Census Tract 808, Kings County, NY",14000US36047080800,36047080800,NYC
933,36047081000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,567,-0.070731737,-0.0068789490000000005,-0.33435538,-0.04746139,Very Low,Low,Very Low,Very Low,15,27,6,7,Very Low,Very Low,Very Low,Very Low,18,8,15,14,Very Low,Very Low,Very Low,Very Low,18,8,13,13,2015,2015,0,Total,40698,7494.0,"Census Tract 810, Kings County, NY",14000US36047081000,36047081000,NYC
934,36047081400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,592,-0.07229238,0.018336101,-0.25634524,-0.035872698,Very Low,Moderate,Very Low,Very Low,15,48,10,13,Very Low,Low,Very Low,Very Low,17,23,20,19,Very Low,Low,Very Low,Very Low,18,23,19,18,2015,2015,0,Total,48415,9338.0,"Census Tract 814, Kings County, NY",14000US36047081400,36047081400,NYC
935,36047081600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,707,-0.073288545,0.004559316,-0.25260699,-0.037013727999999996,Very Low,Low,Very Low,Very Low,14,36,11,12,Very Low,Very Low,Low,Very Low,17,13,21,19,Very Low,Very Low,Very Low,Very Low,17,13,19,18,2015,2015,0,Total,45125,7642.0,"Census Tract 816, Kings County, NY",14000US36047081600,36047081600,NYC
936,36047081800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,895,-0.073270284,0.027386699,-0.18117367,-0.026269896,Very Low,Moderate,Very Low,Very Low,14,58,17,19,Very Low,Low,Low,Low,17,35,27,25,Very Low,Low,Low,Low,17,34,26,24,2015,2015,0,Total,44954,7007.000000000001,"Census Tract 818, Kings County, NY",14000US36047081800,36047081800,NYC
937,36047082000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1485,-0.11258975,-0.008359969,-0.33301952,-0.052091155,Very Low,Low,Very Low,Very Low,4,26,6,6,Very Low,Very Low,Very Low,Very Low,4,8,15,11,Very Low,Very Low,Very Low,Very Low,4,8,14,10,2015,2015,0,Total,36472,7282.0,"Census Tract 820, Kings County, NY",14000US36047082000,36047082000,NYC
938,36047082200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1776,-0.078201376,0.005398229,-0.369807,-0.051106423,Very Low,Low,Very Low,Very Low,13,37,5,6,Very Low,Very Low,Very Low,Very Low,15,13,13,12,Very Low,Very Low,Very Low,Very Low,15,13,12,11,2015,2015,0,Total,38997,5615.0,"Census Tract 822, Kings County, NY",14000US36047082200,36047082200,NYC
939,36047082400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1069,-0.068002358,-0.013272839,-0.34865716,-0.049504317,Very Low,Low,Very Low,Very Low,16,23,5,7,Very Low,Very Low,Very Low,Very Low,19,7,14,13,Very Low,Very Low,Very Low,Very Low,19,6,13,11,2015,2015,0,Total,44432,13447.0,"Census Tract 824, Kings County, NY",14000US36047082400,36047082400,NYC
940,36047082600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1048,-0.09864178300000001,0.016571501000000002,-0.24580857,-0.037747357,Very Low,Moderate,Very Low,Very Low,7,47,11,12,Very Low,Low,Low,Very Low,8,21,21,19,Very Low,Low,Very Low,Very Low,9,21,20,17,2015,2015,0,Total,44120,10994.0,"Census Tract 826, Kings County, NY",14000US36047082600,36047082600,NYC
941,36047082800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1218,-0.10138322,0.002563024,-0.22600429999999996,-0.037236355,Very Low,Low,Very Low,Very Low,6,34,12,12,Very Low,Very Low,Low,Very Low,7,12,23,19,Very Low,Very Low,Low,Very Low,8,12,21,17,2015,2015,0,Total,47269,5258.0,"Census Tract 828, Kings County, NY",14000US36047082800,36047082800,NYC
942,36047083000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,1780,-0.10474079,0.028512895,-0.20801795,-0.032753225,Very Low,Moderate,Very Low,Very Low,6,59,14,14,Very Low,Low,Low,Low,6,37,24,21,Very Low,Low,Low,Very Low,7,36,23,20,2015,2015,0,Total,45598,6957.000000000001,"Census Tract 830, Kings County, NY",14000US36047083000,36047083000,NYC
943,36047083200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,451,-0.11240775,0.023988493,-0.15600732,-0.028029686,Very Low,Moderate,Very Low,Very Low,4,54,20,18,Very Low,Low,Low,Low,4,30,30,24,Very Low,Low,Low,Low,4,30,29,23,2015,2015,0,Total,62083,9212.0,"Census Tract 832, Kings County, NY",14000US36047083200,36047083200,NYC
944,36047083400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,279,-0.11749865,0.020097259,-0.048320219000000005,-0.016474783,Very Low,Moderate,Low,Low,3,50,36,27,Very Low,Low,Moderate,Low,3,25,46,32,Very Low,Low,Moderate,Low,3,25,44,32,2015,2015,0,Total,57708,21937.0,"Census Tract 834, Kings County, NY",14000US36047083400,36047083400,NYC
945,36047083600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,472,-0.11151563,0.022714442,-0.24767537,-0.038734231,Very Low,Moderate,Very Low,Very Low,4,53,11,11,Very Low,Low,Low,Very Low,4,29,21,18,Very Low,Low,Very Low,Very Low,5,29,20,17,2015,2015,0,Total,58068,19597.0,"Census Tract 836, Kings County, NY",14000US36047083600,36047083600,NYC
946,36047083800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,416,-0.08851036400000001,0.032076251,-0.078373834,-0.015492738999999998,Very Low,High,Low,Low,10,63,31,28,Very Low,Moderate,Moderate,Low,11,42,41,34,Very Low,Moderate,Low,Low,12,41,40,33,2015,2015,0,Total,66618,11733.0,"Census Tract 838, Kings County, NY",14000US36047083800,36047083800,NYC
947,36047084000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,483,-0.084433198,0.029132382999999998,-0.12258463,-0.020500136999999998,Very Low,Moderate,Low,Low,11,59,24,24,Very Low,Low,Low,Low,12,38,35,29,Very Low,Low,Low,Low,13,37,34,29,2015,2015,0,Total,51331,3235.0,"Census Tract 840, Kings County, NY",14000US36047084000,36047084000,NYC
948,36047084600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,383,-0.066584833,0.02717334,-0.19961336,-0.027699351,Very Low,Moderate,Very Low,Very Low,17,57,15,18,Very Low,Low,Low,Low,20,35,26,24,Very Low,Low,Low,Low,20,34,24,23,2015,2015,0,Total,48182,9605.0,"Census Tract 846, Kings County, NY",14000US36047084600,36047084600,NYC
949,36047084800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36047,36,NY,278,-0.046201624000000004,0.011676423,-0.09472142199999999,-0.014888338999999999,Low,Moderate,Low,Low,27,42,28,29,Low,Very Low,Low,Low,27,17,39,34,Low,Very Low,Low,Low,27,17,38,34,2015,2015,0,Total,52232,15612.0,"Census Tract 848, Kings County, NY",14000US36047084800,36047084800,NYC
