,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met
1996,36081054900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1646,-0.038308602,0.013340653,-0.15222551,-0.020530513,Low,Moderate,Very Low,Low,32,44,20,24,Low,Very Low,Low,Low,30,19,31,29,Low,Very Low,Low,Low,30,19,30,29
1997,36081055100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1146,-0.010295697,0.033066489,-0.13609883,-0.013457894,Moderate,High,Low,Low,49,64,22,30,Moderate,Moderate,Low,Low,44,43,33,36,Low,Moderate,Low,Low,39,42,32,35
1998,36081055200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,428,0.10313629,-0.007027992,-0.14060202,-0.005707694,Very High,Low,Low,Low,91,27,22,39,Very High,Very Low,Low,Moderate,90,8,32,43,Very High,Very Low,Low,Moderate,83,8,31,41
1999,36081055300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,625,-0.032559831,0.020431574,-0.14037973,-0.01776192,Low,Moderate,Low,Low,35,51,22,26,Low,Low,Low,Low,33,26,32,31,Low,Low,Low,Low,31,25,32,31
2000,36081055400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,489,0.014225939,0.04374148,-0.078286469,-0.002883264,High,High,Low,Moderate,62,74,31,42,Moderate,Moderate,Moderate,Moderate,57,60,41,46,Moderate,Moderate,Low,Moderate,49,57,40,44
2001,36081055500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,623,-0.057222929,0.028022196,-0.087192126,-0.01349132,Low,Moderate,Low,Low,21,58,29,30,Low,Low,Low,Low,23,36,40,36,Low,Low,Low,Low,23,35,39,35
2002,36081055600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,416,0.047000788,0.025694858,-0.030716717,0.004355705,High,Moderate,Low,Moderate,76,56,39,50,High,Low,Moderate,Moderate,72,33,48,53,High,Low,Moderate,Moderate,63,32,47,50
2003,36081055700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,696,-0.035864569,0.041135058,-0.16570535,-0.018871505,Low,High,Very Low,Low,33,72,19,25,Low,Moderate,Low,Low,31,56,29,30,Low,Moderate,Low,Low,30,53,28,30
2004,36081055800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,206,-0.014335517,0.033068527,0.073420331,0.010477892,Moderate,High,Moderate,Moderate,46,64,60,58,Moderate,Moderate,High,Moderate,42,43,66,60,Low,Moderate,High,Moderate,38,42,62,55
2005,36081055900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,390,-0.065686315,0.004698802,-0.20135598,-0.030194229,Very Low,Low,Very Low,Very Low,17,36,15,16,Very Low,Very Low,Low,Low,20,13,25,22,Very Low,Very Low,Low,Low,20,13,24,21
2006,36081056000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,427,0.012803674,0.035006925,-0.044111744,7.08E-06,High,High,Low,Moderate,61,66,36,45,Moderate,Moderate,Moderate,Moderate,57,46,46,49,Moderate,Moderate,Moderate,Moderate,48,45,45,47
2007,36081056100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,5,-0.01937726,0.054522511,0.25810629,0.033695627,Moderate,Very High,Very High,Very High,43,84,94,83,Low,High,Very High,Very High,40,76,96,83,Low,High,Very High,High,36,72,97,78
2008,36081056200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,345,0.010568202,0.06117617,0.081854239,0.01720342,Moderate,Very High,High,High,60,90,61,66,Moderate,Very High,High,High,55,85,67,66,Moderate,High,High,High,47,80,64,61
2009,36081056400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,391,0.005668181,0.006226739,-0.10218004,-0.0106017,Moderate,Low,Low,Low,58,37,27,33,Moderate,Very Low,Low,Low,53,14,38,38,Moderate,Very Low,Low,Low,45,14,37,38
2010,36081056500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,439,-0.053327955,0.062986024,-0.10690702,-0.011634623,Low,Very High,Low,Low,23,91,26,32,Low,Very High,Low,Low,25,87,37,37,Low,Very High,Low,Low,24,82,36,37
2011,36081056600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,237,-0.04529852,0.016431177,-0.094438039,-0.014249585,Low,Moderate,Low,Low,27,46,28,29,Low,Low,Low,Low,27,21,39,35,Low,Low,Low,Low,27,21,38,34
2012,36081056700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,956,-0.007837315,0.04074512,0.082254201,0.013041154,Moderate,High,High,High,50,71,61,61,Moderate,Moderate,High,High,45,55,67,63,Low,Moderate,High,Moderate,40,52,64,57
2013,36081056800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,869,-0.017511176,0.021450367,-0.1165186,-0.013213034,Moderate,Moderate,Low,Low,44,52,25,31,Moderate,Low,Low,Low,41,27,36,36,Low,Low,Low,Low,37,27,34,35
2014,36081057700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,952,0.005084437,0.055685207,-0.09870401,-0.004999058,Moderate,Very High,Low,Low,57,85,28,39,Moderate,High,Low,Moderate,52,78,38,43,Moderate,High,Low,Moderate,45,74,37,42
2015,36081057900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,455,-0.013004729,0.025127947,-0.12408192,-0.013203665,Moderate,Moderate,Low,Low,47,55,24,31,Moderate,Low,Low,Low,43,32,35,36,Low,Low,Low,Low,38,32,34,35
2016,36081058000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,695,-0.029439406,0.035459079,-0.14053728,-0.015836261,Low,High,Low,Low,37,66,22,28,Low,Moderate,Low,Low,34,47,32,33,Low,Moderate,Low,Low,32,45,31,33
2017,36081058100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,790,-0.017525492,0.047513563,-0.074563749,-0.005558967,Moderate,High,Low,Low,44,78,31,39,Moderate,High,Moderate,Moderate,41,66,42,43,Low,High,Moderate,Moderate,37,63,41,42
2018,36081058200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,757,-0.05219245,0.035550524,-0.1490889,-0.019337175,Low,High,Low,Low,24,66,21,25,Low,Moderate,Low,Low,25,47,31,30,Low,Moderate,Low,Low,25,45,30,30
2019,36081058300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,565,-0.028078958,0.035547771,0.023492226,0.003412044,Low,High,Moderate,Moderate,38,66,49,49,Low,Moderate,Moderate,Moderate,35,47,57,53,Low,Moderate,Moderate,Moderate,33,45,54,50
2020,36081058500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,951,-0.016395921,0.04272243,-0.057134707,-0.003915635,Moderate,High,Low,Low,45,73,34,40,Moderate,Moderate,Moderate,Moderate,41,58,44,45,Low,Moderate,Moderate,Moderate,37,55,43,43
2021,36081058700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,983,0.029881118,0.039366402,0.012583198,0.008956666,High,High,Moderate,Moderate,69,70,47,56,High,Moderate,Moderate,Moderate,64,53,55,58,Moderate,Moderate,Moderate,Moderate,56,51,53,54
2022,36081058900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1294,-0.008062322,0.029405836,-0.15704438,-0.016037975,Moderate,Moderate,Very Low,Low,50,60,20,28,Moderate,Low,Low,Low,45,38,30,33,Low,Low,Low,Low,40,37,29,33
2023,36081059000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,294,-0.067652449,0.040445715,-0.17058378,-0.023026893,Very Low,High,Very Low,Low,16,71,18,22,Very Low,Moderate,Low,Low,19,55,29,28,Very Low,Moderate,Low,Low,19,52,28,27
2024,36081059100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1166,0.009716013,0.028386561,-0.002188984,0.003839915,Moderate,Moderate,Moderate,Moderate,60,59,44,50,Moderate,Low,Moderate,Moderate,55,37,53,53,Moderate,Low,Moderate,Moderate,47,36,50,50
2025,36081059200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,193,-0.052397743,0.009610218,-0.089289188,-0.01516105,Low,Low,Low,Low,23,40,29,29,Low,Very Low,Low,Low,25,16,40,34,Low,Very Low,Low,Low,25,15,39,34
2026,36081059300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,883,0.044524703,0.045166016,0.036153968,0.013935688,High,High,Moderate,High,75,76,52,62,High,High,Moderate,High,71,62,59,63,High,Moderate,Moderate,Moderate,61,59,56,58
2027,36081059400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,365,-0.052596241,0.010480486,-0.057789654,-0.011424724,Low,Moderate,Low,Low,23,41,34,32,Low,Very Low,Moderate,Low,25,16,44,38,Low,Very Low,Moderate,Low,25,16,43,37
2028,36081059500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1159,0.058869809,0.02089137,-0.049393922,0.002983265,High,Moderate,Low,Moderate,80,51,35,49,High,Low,Moderate,Moderate,77,26,45,52,High,Low,Moderate,Moderate,68,26,44,49
2029,36081059600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,310,-0.040611554,0.035826229,-0.070191413,-0.008846038,Low,High,Low,Low,30,66,32,35,Low,Moderate,Moderate,Low,29,48,42,40,Low,Moderate,Moderate,Low,29,46,41,39
2030,36081059800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,322,-0.066414088,0.029566882,-0.052870892,-0.010349055,Very Low,Moderate,Low,Low,17,60,35,34,Very Low,Low,Moderate,Low,20,38,45,39,Very Low,Low,Moderate,Low,20,38,43,38
2031,36081059900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,183,0.076710545,0.017474422,-0.077415414,0.001331152,Very High,Moderate,Low,Moderate,85,48,31,47,Very High,Low,Moderate,Moderate,84,22,41,50,High,Low,Low,Moderate,75,22,40,48
2032,36081060000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,190,-0.036746185,0.046575658,-0.10881237,-0.011769304,Low,High,Low,Low,33,77,26,32,Low,High,Low,Low,31,64,37,37,Low,High,Low,Low,30,61,36,37
2033,36081060100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,491,0.074422695,0.023755617,-0.045365453,0.005476296,Very High,Moderate,Low,Moderate,84,54,36,52,Very High,Low,Moderate,Moderate,83,30,46,55,High,Low,Moderate,Moderate,74,30,45,51
2034,36081060300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,324,0.073790669,0.063529126,0.058343634,0.021707399,Very High,Very High,Moderate,High,84,91,56,71,Very High,Very High,High,High,83,87,63,71,High,Very High,Moderate,High,74,83,59,65
2035,36081060600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,212,-0.044425827,0.052497022,0.035114795,0.004760849,Low,Very High,Moderate,Moderate,28,83,52,51,Low,High,Moderate,Moderate,28,73,59,54,Low,High,Moderate,Moderate,27,69,56,51
2036,36081060701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,0,0.16172393,0.10710542,0.1176549,0.042967848,Very High,Very High,High,Very High,98,100,69,92,Very High,Very High,High,Very High,96,100,73,92,Very High,Very High,High,Very High,94,100,70,89
2037,36081060800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,288,-0.047956619,0.007573669,-0.13190277,-0.019845793,Low,Low,Low,Low,26,38,23,24,Low,Very Low,Low,Low,27,14,33,30,Low,Very Low,Low,Low,26,14,32,29
2038,36081061000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,257,-0.002151356,0.020558111,0.005814421,0.002626293,Moderate,Moderate,Moderate,Moderate,53,51,46,48,Moderate,Low,Moderate,Moderate,49,26,54,52,Moderate,Low,Moderate,Moderate,42,26,52,49
2039,36081061200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,395,-0.025504399,0.032864448,0.11328618,0.01386067,Low,High,High,High,39,63,68,62,Low,Moderate,High,High,36,43,72,63,Low,Moderate,High,Moderate,34,42,69,58
2040,36081061301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1292,0.051086787,0.054072566,-0.077529199,0.002379317,High,Very High,Low,Moderate,77,84,31,48,High,High,Moderate,Moderate,74,75,41,52,High,High,Low,Moderate,64,71,40,49
2041,36081061302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,4,0.11142235,0.1124144,-0.1113691,0.011319627,Very High,Very High,Low,Moderate,92,100,26,59,Very High,Very High,Low,Moderate,91,100,36,60,Very High,Very High,Low,Moderate,85,100,35,56
2042,36081061400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,257,-0.025352418,0.050645415,-0.007467704,0.001717081,Low,Very High,Moderate,Moderate,40,81,43,47,Low,High,Moderate,Moderate,37,70,52,51,Low,High,Moderate,Moderate,34,67,50,49
2043,36081061601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,490,-0.039116107,0.057689279,-0.02203783,-0.000750619,Low,Very High,Low,Moderate,31,87,40,44,Low,Very High,Moderate,Moderate,30,81,50,48,Low,High,Moderate,Moderate,29,77,48,46
2044,36081061602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,212,-0.07149259,0.032136738,-0.047914505,-0.010060278,Very Low,High,Low,Low,15,63,36,34,Very Low,Moderate,Moderate,Low,18,42,46,39,Very Low,Moderate,Moderate,Low,18,41,44,38
2045,36081061800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,380,-0.020773329,0.049418937,-0.009801291,0.001821256,Moderate,High,Moderate,Moderate,42,80,43,47,Low,High,Moderate,Moderate,39,69,51,51,Low,High,Moderate,Moderate,36,65,49,49
2046,36081061900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,427,0.062780663,0.017127356,-0.080390662,-0.000592039,Very High,Moderate,Low,Moderate,81,47,30,44,High,Low,Moderate,Moderate,79,22,41,48,High,Low,Low,Moderate,70,22,40,47
2047,36081062000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,273,0.008552297,0.035158776,0.034467943,0.008697707,Moderate,High,Moderate,Moderate,59,66,52,56,Moderate,Moderate,Moderate,Moderate,54,47,59,58,Moderate,Moderate,Moderate,Moderate,46,45,56,54
2048,36081062100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,524,0.056642026,0.034351416,-0.18662354,-0.011800508,High,High,Very Low,Low,79,65,16,32,High,Moderate,Low,Low,76,45,27,37,High,Moderate,Low,Low,67,44,26,37
2049,36081062200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,239,-0.04938652,0.043351714,-0.039145932,-0.005402576,Low,High,Low,Low,25,74,37,39,Low,Moderate,Moderate,Moderate,26,59,47,43,Low,Moderate,Moderate,Moderate,26,56,45,42
2050,36081062300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,463,0.04028796,0.033756137,0.0321896,0.011791874,High,High,Moderate,Moderate,73,64,51,59,High,Moderate,Moderate,High,69,44,58,61,Moderate,Moderate,Moderate,Moderate,60,43,56,56
2051,36081062500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,496,0.034108792,0.055159025,0.13132149,0.024922313,High,Very High,High,High,71,85,72,74,High,High,High,High,66,77,75,74,Moderate,High,High,High,57,73,73,68
2052,36081062600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,592,0.005508379,0.038560092,-0.083040997,-0.004951662,Moderate,High,Low,Low,57,69,30,39,Moderate,Moderate,Moderate,Moderate,53,52,41,43,Moderate,Moderate,Low,Moderate,45,50,40,42
2053,36081062700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,667,0.00477411,0.024115736,-0.11095658,-0.009818398,Moderate,Moderate,Low,Low,57,54,26,34,Moderate,Low,Low,Low,52,31,36,39,Moderate,Low,Low,Low,45,30,35,38
2054,36081062900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,650,0.007819001,0.013789146,0.051273007,0.008298427,Moderate,Moderate,Moderate,Moderate,59,44,55,55,Moderate,Very Low,High,Moderate,54,19,62,57,Moderate,Very Low,Moderate,Moderate,46,19,58,54
2055,36081063000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,238,0.013005348,0.025715556,-0.016007975,0.002311213,High,Moderate,Moderate,Moderate,61,56,42,48,Moderate,Low,Moderate,Moderate,57,33,51,52,Moderate,Low,Moderate,Moderate,48,32,49,49
2056,36081063200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,490,-0.026721921,0.044217721,-0.045073617,-0.003494549,Low,High,Low,Moderate,39,75,36,41,Low,Moderate,Moderate,Moderate,36,60,46,45,Low,Moderate,Moderate,Moderate,33,57,45,44
2057,36081063301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,306,0.052698933,0.021457773,0.008197308,0.009063324,High,Moderate,Moderate,Moderate,78,52,46,56,High,Low,Moderate,Moderate,74,27,54,58,High,Low,Moderate,Moderate,65,27,52,54
2058,36081063302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,326,0.029619534,0.016142135,0.034010693,0.008950114,High,Moderate,Moderate,Moderate,69,46,51,56,High,Low,Moderate,Moderate,64,21,59,58,Moderate,Low,Moderate,Moderate,55,21,56,54
2059,36081063500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,607,0.051950809,0.053380728,-0.045560215,0.006121522,High,Very High,Low,Moderate,78,83,36,52,High,High,Moderate,Moderate,74,74,46,55,High,High,Moderate,Moderate,65,70,45,52
2060,36081063700,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,537,0.069520757,0.027742192,0.14186811,0.027147325,Very High,Moderate,High,High,83,58,74,77,Very High,Low,High,High,81,36,78,76,High,Low,High,High,72,35,75,70
2061,36081063800,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,653,-0.081235379,0.050374988,-0.005932251,-0.004311177,Very Low,Very High,Moderate,Low,12,81,43,40,Very Low,High,Moderate,Moderate,14,70,52,44,Very Low,High,Moderate,Moderate,14,66,50,43
2062,36081063900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,532,0.05162672,0.042754021,-0.005610399,0.009603996,High,High,Moderate,Moderate,78,73,43,57,High,Moderate,Moderate,Moderate,74,58,52,59,High,Moderate,Moderate,Moderate,64,55,50,55
2063,36081064101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,324,0.038425617,0.011431286,-0.008502366,0.004475079,High,Moderate,Moderate,Moderate,73,42,43,51,High,Very Low,Moderate,Moderate,68,17,52,54,Moderate,Very Low,Moderate,Moderate,59,17,50,51
2064,36081064500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,440,0.14573552,-0.000484865,0.019045293,0.018276608,Very High,Low,Moderate,High,97,32,48,67,Very High,Very Low,Moderate,High,94,11,56,67,Very High,Very Low,Moderate,High,91,11,54,62
2065,36081064600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,739,-0.055878159,0.044823766,-0.14789863,-0.018619411,Low,High,Low,Low,22,76,21,25,Low,High,Low,Low,24,61,31,31,Low,Moderate,Low,Low,24,58,31,30
2066,36081065000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,608,-0.043540899,0.011270436,-0.072780356,-0.012084052,Low,Moderate,Low,Low,28,42,32,32,Low,Very Low,Moderate,Low,28,17,42,37,Low,Very Low,Moderate,Low,28,16,41,36
2067,36081065400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,883,-0.11418109,0.032155253,-0.076486051,-0.018102687,Very Low,High,Low,Low,4,63,31,26,Very Low,Moderate,Moderate,Low,4,42,42,31,Very Low,Moderate,Low,Low,4,41,40,31
2068,36081065600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1189,-0.090486795,0.061082013,-0.22281598,-0.029433906,Very Low,Very High,Very Low,Very Low,9,90,13,16,Very Low,Very High,Low,Low,11,84,23,23,Very Low,High,Low,Low,11,80,22,22
2069,36081065702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,244,0.067302972,0.070137165,0.017404728,0.016929135,Very High,Very High,Moderate,High,82,95,48,65,High,Very High,Moderate,High,80,92,56,66,High,Very High,Moderate,High,72,89,53,61
2070,36081065703,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,501,0.092747815,0.072013892,0.12560993,0.032533966,Very High,Very High,High,Very High,89,96,71,82,Very High,Very High,High,Very High,88,94,74,82,High,Very High,High,High,80,91,71,76
2071,36081065900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,344,0.10749441,0.049535763,0.14623696,0.034172893,Very High,High,High,Very High,92,80,75,84,Very High,High,High,Very High,90,69,79,84,Very High,High,High,High,84,65,76,78
2072,36081066000,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,809,-0.10983047,0.056814957,-0.062468804,-0.013366551,Very Low,Very High,Low,Low,5,86,33,30,Very Low,High,Moderate,Low,5,79,43,36,Very Low,High,Moderate,Low,5,75,42,35
2073,36081066100,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,224,0.095682755,0.063977666,0.027622325,0.020600311,Very High,Very High,Moderate,High,90,91,50,70,Very High,Very High,Moderate,High,88,87,58,70,Very High,Very High,Moderate,High,81,83,55,64
2074,36081066300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,487,0.10296141,0.054193806,0.1399987,0.033441428,Very High,Very High,High,Very High,91,84,74,83,Very High,High,High,Very High,90,76,77,83,Very High,High,High,High,83,71,74,77
2075,36081066400,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,1991,-0.10904443,0.072817907,-0.14689285,-0.02140145,Very Low,Very High,Low,Low,5,96,21,23,Very Low,Very High,Low,Low,5,94,32,29,Very Low,Very High,Low,Low,5,92,31,28
2076,36081066501,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,983,0.090492457,0.055138879,0.049536362,0.021636182,Very High,Very High,Moderate,High,88,85,55,71,Very High,High,High,High,87,77,61,71,High,High,Moderate,High,80,73,58,65
2077,36081066701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36081,36,NY,479,0.10970665,0.046588112,-0.076020241,0.008239275,Very High,High,Low,Moderate,92,77,31,55,Very High,High,Moderate,Moderate,90,64,42,57,Very High,High,Low,Moderate,84,61,40,53
